,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,date
3319,34147375,Sonder | Stock Exchange | Sunny 3BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70776,-74.01239,Entire home/apt,478,2,7,2019-08-11,1.68,387,278,2019-05-12
3320,34147709,Sonder | Stock Exchange | Brilliant 1BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.707440000000005,-74.01048,Entire home/apt,268,2,3,2019-08-11,0.64,387,328,2019-04-27
3321,34147733,Sonder | Stock Exchange | Stunning 3BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70711,-74.01044,Entire home/apt,492,2,8,2019-08-18,2.09,387,286,2019-05-22
3322,34147828,Sonder | Stock Exchange | Tasteful 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70713,-74.01248000000001,Entire home/apt,268,2,4,2019-08-10,0.91,387,334,2019-05-05
3323,34148267,"Stunning Private Apt, Perfect Location Premium Bed",14552154,Leslie,Manhattan,Midtown,40.74752,-73.98273,Entire home/apt,239,3,9,2019-08-14,2.13,4,327,2019-05-10
3324,34150118,Cool newly renovated 1BR Apt overlooking Park,40875021,Scott,Manhattan,East Harlem,40.79325,-73.93386,Entire home/apt,150,1,4,2019-08-11,1.03,3,150,2019-05-21
3325,34153345,★ Discounted!!★ NEAR TIMES SQUARE,229603136,Paris,Manhattan,Hell's Kitchen,40.76368,-73.98881,Entire home/apt,239,1,7,2019-07-31,1.76,1,326,2019-05-18
3326,34156010,Amazing Luxury Apt in the middle of Manhattan,257677041,Elsen,Manhattan,Kips Bay,40.7421,-73.97404,Entire home/apt,539,1,30,2019-09-05,7.5,1,146,2019-05-17
3327,34156161,Chelsea Luxury & Cozy 2 Bedroom Apartment,257671905,Evelyn,Manhattan,Chelsea,40.74301,-73.9937,Entire home/apt,249,1,13,2019-08-19,3.33,1,110,2019-05-20
3328,34157056,Top Of New York City Luxury 2Bedroom -with Terrace,253328272,Dani,Manhattan,Murray Hill,40.74511,-73.97407,Entire home/apt,499,1,13,2019-09-10,3.98,1,124,2019-06-08
3329,34175118,Luxury Soho Executive Suite,61391963,Corporate Housing,Manhattan,Little Italy,40.7191,-73.99671,Entire home/apt,150,30,1,2019-08-31,1.0,93,317,2019-08-31
3330,34177609,MODERN APT WITH AN AMAZING CITY VIEW IN MIDTOWN,82537581,Gabriel,Manhattan,Hell's Kitchen,40.76802,-73.99298,Entire home/apt,249,5,3,2019-09-02,1.05,1,332,2019-06-20
3331,34181077,Penthouse Spectacular NYC Skyline Views,258057633,Mo,Manhattan,Kips Bay,40.74375,-73.97372,Entire home/apt,499,1,15,2019-09-07,3.95,1,129,2019-05-23
3332,34183895,Sonder | Stock Exchange | Welcoming 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.7063,-74.01254,Entire home/apt,250,2,8,2019-08-13,2.03,387,237,2019-05-19
3333,34194218,Cozy studio located in midtown west,2086035,Piyawan,Manhattan,Hell's Kitchen,40.75526,-73.9945,Entire home/apt,195,1,23,2019-09-08,6.22,2,267,2019-05-26
3334,34199108,Beautiful apartment in Manhattan!,130155462,Fred,Manhattan,Financial District,40.70578,-74.00769,Entire home/apt,340,2,22,2019-08-29,5.41,1,287,2019-05-15
3335,34202651,"UWS 3BR/2BTH Apt, 1 block from Central Park",652539,Jamie,Manhattan,Upper West Side,40.79097,-73.96885,Entire home/apt,525,4,4,2019-09-04,1.08,1,155,2019-05-26
3336,34204138,2 Bedroom apt in LES with a private roof top,258230385,Vangelis,Manhattan,Chinatown,40.716609999999996,-73.99275,Entire home/apt,176,30,2,2019-08-03,0.69,2,132,2019-06-19
3337,34205733,Quiet Kips Bay Studio w/ Outdoor Space & Target!,153014410,Jessica,Manhattan,Kips Bay,40.74288,-73.97837,Entire home/apt,250,4,7,2019-07-02,1.78,1,139,2019-05-19
3338,34222262,Sonder | Theater Suites | Modern 1BR + Laundry,219517861,Sonder (NYC),Manhattan,Theater District,40.76089,-73.9862,Entire home/apt,175,29,1,2019-06-30,0.39,387,336,2019-06-30
3339,34228220,Newly Renovated 2 bedroom  near Times Square,258413226,Collin,Manhattan,Hell's Kitchen,40.75548,-73.99513,Entire home/apt,225,3,23,2019-09-10,5.23,1,142,2019-05-05
3340,34233364,★ Huge Three Bedroom Centrally Located ★,258389576,William,Manhattan,Upper East Side,40.78161,-73.94852,Entire home/apt,450,1,12,2019-08-21,2.69,1,121,2019-05-03
3341,34233430,Contemporary studio in Manhattan,258460961,Elena,Manhattan,Upper East Side,40.77932,-73.94547,Entire home/apt,150,2,11,2019-09-02,2.54,1,317,2019-05-07
3342,34235450,I rent out brand new 2br/2bath apt in Chinatown,24890474,Stanislav,Manhattan,Chinatown,40.71333,-73.99419,Entire home/apt,300,2,8,2019-09-06,1.86,1,222,2019-05-08
3343,34253217,Fantastic 2 Bedroom Apartment,258599553,Matt,Manhattan,Kips Bay,40.7432,-73.97703,Entire home/apt,190,1,12,2019-08-19,2.93,1,117,2019-05-14
3344,34255449,Beautiful Manhattan TOWNHOUSE APARTMENT w Deck,779474,Clint,Manhattan,Washington Heights,40.83515,-73.94178000000001,Entire home/apt,128,3,16,2019-09-09,3.84,1,261,2019-05-12
3345,34257861,2 Bedroom Empire State Building Apartment,258133009,Rovena,Manhattan,Murray Hill,40.74553,-73.97699,Entire home/apt,239,1,13,2019-08-08,3.25,1,147,2019-05-17
3346,34271296,Gracious Art-Deco 2 Bed Home on Tree-lined street,257892281,Alissandra,Manhattan,Upper East Side,40.771159999999995,-73.94774,Entire home/apt,299,4,15,2019-09-05,3.72,1,164,2019-05-16
3347,34280267,Sonder | 116 John | Cozy 1BR + Gym,219517861,Sonder (NYC),Manhattan,Financial District,40.708079999999995,-74.00561,Entire home/apt,224,29,1,2019-07-04,0.42,387,341,2019-07-04
3348,34284409,Sonder | 116 John | Modern Studio + Gym,219517861,Sonder (NYC),Manhattan,Financial District,40.70825,-74.00482,Entire home/apt,184,29,2,2019-07-13,0.6,387,365,2019-06-06
3349,34286519,Sonder | Upper East Side | Chic 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Upper East Side,40.76447,-73.96509,Entire home/apt,150,29,1,2019-08-06,0.77,387,315,2019-08-06
3350,34287923,Huge Two BDRM tons of Natural Light!,230837383,Jack,Manhattan,Civic Center,40.71304,-74.00046999999999,Entire home/apt,170,3,8,2019-09-04,1.86,1,105,2019-05-08
3351,34301679,Amazing  luxury apartment in Manahttan!,258753303,Tim,Manhattan,Financial District,40.704409999999996,-74.00636999999999,Entire home/apt,300,3,13,2019-08-13,3.25,1,254,2019-05-17
3352,34305085,Splendid LOFT 6BED/3BATH - steps to Central PARK,258249038,Joseph Luis,Manhattan,Upper West Side,40.796409999999995,-73.96253,Entire home/apt,589,5,9,2019-09-02,2.76,1,120,2019-06-08
3353,34308774,Cozy apartment in Midtown!,258800798,Zana,Manhattan,Hell's Kitchen,40.75533,-73.99781,Entire home/apt,200,1,18,2019-08-22,4.32,1,286,2019-05-12
3354,34315945,Entire 2 bedroom apt in the heart of East Village,259066380,Marios,Manhattan,East Village,40.72715,-73.97757,Entire home/apt,173,7,2,2019-08-25,2.0,1,200,2019-08-16
3355,34318100,TIMES SQUARE-4 BEDROOM- DELUX-ART APARTMENT,259087876,Dennis,Manhattan,Theater District,40.75747,-73.98226,Entire home/apt,650,1,7,2019-08-08,1.71,7,102,2019-05-14
3356,34320892,Splendid Upper E. Side LOFT Central Park 4BEDs/2BA,257869899,Juanit,Manhattan,Upper East Side,40.775659999999995,-73.9484,Entire home/apt,380,6,7,2019-08-23,1.89,1,111,2019-05-26
3357,34321146,Gorgeous Duplex LOFT 1.5BATH 4BEDs - East Village,257876445,Clemiro,Manhattan,East Village,40.73077,-73.98321999999999,Entire home/apt,299,6,3,2019-08-21,2.43,1,144,2019-08-08
3358,34323636,Sonder | Stock Exchange | Incredible 3BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70597,-74.01258,Entire home/apt,605,2,2,2019-07-29,0.97,387,308,2019-07-14
3359,34331364,Captivating Central Park TownHouse 3Bed/2BA,258250399,Annette,Manhattan,Upper East Side,40.78402,-73.95201,Entire home/apt,399,5,7,2019-08-26,2.26,1,126,2019-06-13
3360,34334524,Gorgeous room near the heart of Times Square,236425271,Shanae,Manhattan,Hell's Kitchen,40.76343,-73.99134000000001,Entire home/apt,195,1,12,2019-08-16,2.81,1,304,2019-05-09
3361,34335188,✴ Brand New & Quiet ✴ East Village ✴ 2BR Apt,221634296,Joseph,Manhattan,East Village,40.7265,-73.9822,Entire home/apt,265,2,12,2019-08-18,3.03,1,270,2019-05-18
3362,34336740,Upper West 1 Bedroom / 1 Bath. Lincoln Center,131647128,Emily,Manhattan,Upper West Side,40.77567,-73.988,Entire home/apt,190,30,3,2019-08-15,0.82,30,323,2019-05-27
3363,34337319,1 Bed/ 1 Bath / Columbus Circle/ High Floor,131647128,Emily,Manhattan,Upper West Side,40.77033,-73.98521,Entire home/apt,190,30,1,2019-05-13,0.24,30,199,2019-05-13
3364,34341588,*Charismatic 1 BR Apartment in Heart of Chelsea*,5588820,Teddy,Manhattan,Chelsea,40.74392,-74.00301,Entire home/apt,159,2,7,2019-08-26,1.94,1,137,2019-05-29
3365,34341994,Sonder | 116 John | Polished 2BR + Gym,219517861,Sonder (NYC),Manhattan,Financial District,40.707809999999995,-74.00525,Entire home/apt,270,29,1,2019-06-24,0.37,387,341,2019-06-24
3366,34384645,The BEAUTY & the EAST/free street parking & WIFI,219738858,Joe,Manhattan,East Village,40.7307,-73.98299,Entire home/apt,120,365,6,2019-08-01,1.38,4,365,2019-05-07
3367,34384745,*20%OFF-Amazing Heart of NYC! Steps to subway!,104084124,Jeanne,Manhattan,Upper East Side,40.761540000000004,-73.95796999999999,Entire home/apt,161,2,12,2019-08-15,2.73,2,339,2019-05-05
3368,34387993,Modern 2BED/2BATH In Midtown East - 3BEDs,257867265,Asher,Manhattan,Upper East Side,40.76173,-73.96216,Entire home/apt,299,5,12,2019-08-27,3.16,1,128,2019-05-23
3369,34389381,"Striking 1,500sf Full-Floor 3BD Loft in Flatiron",259474660,Fabio & Angie,Manhattan,Gramercy,40.73745,-73.98168000000001,Entire home/apt,399,5,11,2019-09-02,2.7,1,114,2019-05-15
3370,34391029,Splendid 2BED/2BATH Midtown EAST LOFT,258221896,Ariel,Manhattan,Upper East Side,40.76256,-73.96389,Entire home/apt,250,5,17,2019-09-06,4.05,1,129,2019-05-11
3371,34392407,Beautiful three bedroom on Wall Street!,258754678,Egon,Manhattan,Financial District,40.70581,-74.00784,Entire home/apt,320,2,16,2019-08-27,4.1,1,294,2019-05-20
3372,34392767,Amazing Studio at the Time square area,48146336,Irina,Manhattan,Hell's Kitchen,40.76121,-73.99333,Entire home/apt,120,30,3,2019-09-01,0.95,23,308,2019-06-11
3373,34393999,Amazing apartment on Wall Street!,258783968,Baktiar,Manhattan,Financial District,40.70532,-74.00681,Entire home/apt,340,2,6,2019-08-19,2.2,1,293,2019-06-24
3374,34396858,"LUXURY Brownstone, 13 ft ceilings, exposed brick",37149108,Steve,Manhattan,Midtown,40.74534,-73.98108,Entire home/apt,199,3,1,2019-09-02,1.0,1,318,2019-09-02
3375,34399874,Chelsea gem in the middle of Manhattan.,241322481,Robert,Manhattan,Chelsea,40.74566,-73.99579,Entire home/apt,300,3,8,2019-08-12,2.0,1,156,2019-05-17
3376,34414240,DELIGHTFUL 3Bed Upper East Side LOFT ~CENTRAL PARK,258254263,Tyler,Manhattan,Upper East Side,40.783229999999996,-73.95094,Entire home/apt,349,5,11,2019-08-23,2.95,1,132,2019-05-25
3377,34417846,Fantastic Duplex LOFT 2BED/1.5BATH by Metro,258629654,Joseph,Manhattan,Kips Bay,40.7447,-73.97959,Entire home/apt,299,5,15,2019-08-27,3.69,1,128,2019-05-15
3378,34428476,Huge and Bright Apartment on Wall Street,257802323,Dennis,Manhattan,Financial District,40.70485,-74.00752,Entire home/apt,360,3,10,2019-08-13,2.73,1,304,2019-05-27
3379,34429703,Amazing three bedroom apartment in Manhattan!,259376960,Simon,Manhattan,East Harlem,40.80068,-73.94072,Entire home/apt,280,2,11,2019-08-25,2.8,1,305,2019-05-19
3380,34438417,Beautiful Apartment in Hamilton Heights,145319773,Angel,Manhattan,Harlem,40.8212,-73.95479,Entire home/apt,115,6,7,2019-09-09,2.14,1,286,2019-06-08
3381,34446327,2 BR/2.5 BTH W/ 12 FT. CEILINGS NEAR CENTRAL PARK!,140823633,Clement,Manhattan,Midtown,40.76208,-73.97171999999999,Entire home/apt,1400,2,6,2019-08-17,1.49,1,178,2019-05-16
3382,34447529,Cozy UWS Studio Near Riverside Park,260046126,Mo,Manhattan,Upper West Side,40.78958,-73.9794,Entire home/apt,165,1,8,2019-09-08,2.16,1,267,2019-05-26
3383,34473196,Bright & Cozy 3BR Apartment in Wall Street,258741560,Lasse,Manhattan,Financial District,40.70562,-74.00712,Entire home/apt,320,3,13,2019-08-12,3.48,1,287,2019-05-25
3384,34473487,Sophisticated 3 Bedroom/ 2Bath in Union Square NYC,231548638,Emile,Manhattan,East Village,40.73081,-73.98876,Entire home/apt,549,5,12,2019-08-08,2.93,1,137,2019-05-14
3385,34474349,3BR Loft near Times Square! Best Location!,256533375,Karl Andrei,Manhattan,Hell's Kitchen,40.75634,-73.99332,Entire home/apt,149,31,2,2019-08-15,0.57,1,134,2019-05-31
3386,34478718,Luxury Sky Loft: 2 Bedroom/ 2 Baths on Madison Ave,257642062,Michel,Manhattan,Midtown,40.760940000000005,-73.97318,Entire home/apt,599,5,13,2019-09-10,4.64,1,143,2019-06-22
3387,34492121,Beautiful 3 bedroom in Manhattan!,259391287,Sondre,Manhattan,East Harlem,40.79957,-73.94211999999999,Entire home/apt,290,2,15,2019-08-03,3.72,1,301,2019-05-16
3388,34493247,Central Park Condo,257396181,Steven,Manhattan,Midtown,40.76547,-73.97952,Entire home/apt,250,30,2,2019-07-29,0.71,1,297,2019-06-21
3389,34504058,♕ Historic Modern Designer SoHo Sun Drenched Home!,260420558,Shelesa,Manhattan,SoHo,40.719879999999996,-74.00062,Entire home/apt,620,3,11,2019-09-10,2.73,1,113,2019-05-16
3390,34507958,UES Beautiful 1 Bed Blocks from Central Park w/ AC,225659989,Gabriella,Manhattan,Upper East Side,40.766220000000004,-73.95295,Entire home/apt,200,1,21,2019-09-08,5.0,1,295,2019-05-11
3391,34511326,Fabulous 2Bed 2Bath- Gym-Drman-Roof-Playr-High end,236572440,David,Manhattan,Midtown,40.75535,-73.96469,Entire home/apt,340,30,1,2019-08-03,0.71,2,345,2019-08-03
3392,34514860,Gorgeous Well-Lit Home 5 Min To Grand Central,221718743,Sunny,Manhattan,Midtown,40.746109999999994,-73.98228,Entire home/apt,350,2,9,2019-09-01,2.45,1,117,2019-05-27
3393,34543674,"Luxurious Penthouse 3bed/2bath Apt w/Gym, Doorman",232596712,Jessica,Manhattan,Upper West Side,40.77731,-73.97954,Entire home/apt,583,30,1,2019-06-24,0.37,6,365,2019-06-24
3394,34545793,Your edgy Residence in LES!,260693405,Denise,Manhattan,Lower East Side,40.71952,-73.98546,Entire home/apt,250,10,8,2019-09-09,2.05,1,278,2019-05-20
3395,34562857,Top-Floor Duplex 2Bedroom/2Bath on charming street,257895306,Robert And Carrie,Manhattan,Upper East Side,40.77707,-73.95405,Entire home/apt,349,5,13,2019-09-09,3.98,1,132,2019-06-08
3396,34566104,Sonder | Stock Exchange | Polished Studio + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,40.70598,-74.01069,Entire home/apt,198,2,4,2019-08-18,1.11,387,290,2019-05-29
3397,34568097,Iconic West 57 Street/Central park/Junior 1Bedroom,7679270,Ika,Manhattan,Hell's Kitchen,40.76739,-73.98504,Entire home/apt,150,1,10,2019-09-08,3.37,1,124,2019-06-17
3398,34569621,Sonder | 116 John | Welcoming 1BR + Den,219517861,Sonder (NYC),Manhattan,Financial District,40.70671,-74.00471,Entire home/apt,187,29,1,2019-08-10,0.86,387,341,2019-08-10
3399,34570764,Sonder | 116 John | Sun-Filled 1BR + Gym,219517861,Sonder (NYC),Manhattan,Financial District,40.7078,-74.00675,Entire home/apt,167,29,1,2019-07-24,0.58,387,308,2019-07-24
3400,34570816,Sonder | 116 John | Relaxed 1BR + Gym,219517861,Sonder (NYC),Manhattan,Financial District,40.70798,-74.00498,Entire home/apt,224,29,1,2019-06-10,0.31,387,339,2019-06-10
3401,34574929,Magnificent 1Bedroom in the Lower East Side,260879160,Safia,Manhattan,Lower East Side,40.7202,-73.9891,Entire home/apt,160,14,6,2019-09-03,1.65,1,227,2019-05-28
3402,34593079,Lovely Newly Renovated 2 Bdrm-Union Sq & E Village,96222872,Nc,Manhattan,Gramercy,40.73388,-73.98311,Entire home/apt,299,2,21,2019-08-24,5.08,1,208,2019-05-13
3403,34595255,BRIGHT DESIGNER FLAT heart of Greenwich Village,254509494,Alexei,Manhattan,Greenwich Village,40.73301,-73.99819000000001,Entire home/apt,420,5,11,2019-08-27,2.64,1,133,2019-05-12
3404,34595441,Best Midtown Location! 5 Bedrooms!,2571687,Kam,Manhattan,Flatiron District,40.74191,-73.99011,Entire home/apt,299,1,19,2019-09-01,4.87,1,358,2019-05-20
3405,34595632,Charming Garden Flat in the Heart of Chelsea,261008318,Holly,Manhattan,Chelsea,40.74411,-74.00166,Entire home/apt,245,3,10,2019-08-20,2.63,1,119,2019-05-23
3406,34600508,Artist's Loft! A+ Location!  Central Park/5th ave!,256610768,John Ghaddie,Manhattan,Upper East Side,40.764140000000005,-73.96728,Entire home/apt,159,31,13,2019-08-26,3.36,1,160,2019-05-21
3407,34604195,Cozy 2 Bedroom Condominium,260895008,Sammy,Manhattan,Kips Bay,40.74412,-73.97609,Entire home/apt,199,1,9,2019-09-02,2.25,1,129,2019-05-17
3408,34613254,Amazing One Bedroom at the Time Square Area,48146336,Irina,Manhattan,Hell's Kitchen,40.761340000000004,-73.99299,Entire home/apt,150,30,1,2019-08-10,0.86,23,323,2019-08-10
3409,34638258,Private Apartment with Patio in Historic Harlem,261306701,David,Manhattan,Harlem,40.82369,-73.94018,Entire home/apt,92,30,1,2019-07-31,0.67,1,329,2019-07-31
3410,34644243,"Large, clean and tasteful apartment in Gramercy",10170046,Jenny-Lynne,Manhattan,Gramercy,40.73676,-73.98685,Entire home/apt,250,7,4,2019-07-17,1.3,1,102,2019-06-14
3411,34649031,"Leafy, Quiet One Bedroom, W. Village",214187963,Amanda,Manhattan,West Village,40.7317,-74.00395,Entire home/apt,150,30,2,2019-08-04,0.79,2,143,2019-06-30
3412,34659944,Five-star luxury Apt in Chelsea !,152747338,Paola,Manhattan,Chelsea,40.74674,-74.00316,Entire home/apt,333,1,5,2019-09-01,1.27,1,353,2019-05-19
3413,34675072,Bright and beautiful One bedroom apt in Soho.,261559275,Deb,Manhattan,SoHo,40.726459999999996,-74.00213000000001,Entire home/apt,250,2,2,2019-07-15,0.49,1,107,2019-05-14
3414,34676486,Luxury Manhattan Suite & uninterrupted views,261581535,Elvis,Manhattan,Hell's Kitchen,40.76465,-73.98812,Entire home/apt,449,2,10,2019-09-01,2.44,1,335,2019-05-14
3415,34680900,Massive 3 BR/2 BR + Dinning Room Prime Manhattan,146001596,Joel,Manhattan,Midtown,40.757059999999996,-73.96679,Entire home/apt,585,30,1,2019-05-14,0.24,1,150,2019-05-14
3416,34708657,Duplex 4 bed apt fantastic place for 10,261779847,Ben,Manhattan,East Harlem,40.79803,-73.94185,Entire home/apt,350,3,16,2019-09-01,4.21,1,243,2019-05-23
3417,34709658,Hudson Yards 2 bedrooms apartment- 4-5 ppl,240099532,Luiggi,Manhattan,Hell's Kitchen,40.75445,-73.99707,Entire home/apt,269,1,22,2019-09-08,6.0,1,292,2019-05-27
3418,34716458,Art-Gallery Penthouse: 3BD Home in Midtown East,261852969,Yves,Manhattan,Midtown,40.75613,-73.96904,Entire home/apt,499,5,16,2019-09-01,4.21,1,116,2019-05-23
3419,34719445,Luxury Rental In the Heart of Manhattan,221213143,David,Manhattan,Kips Bay,40.74125,-73.98297,Entire home/apt,460,1,7,2019-08-25,1.88,10,316,2019-05-25
3420,34721879,prime central park location - 2 mins to subway,261894786,Ariana,Manhattan,East Harlem,40.79247,-73.94892,Entire home/apt,109,1,25,2019-09-10,6.58,1,186,2019-05-23
3421,34738463,Private Group Studio Apartment,4852748,Michelle,Manhattan,Morningside Heights,40.81304,-73.96131,Entire home/apt,195,2,2,2019-06-30,0.62,5,354,2019-06-09
3422,34742586,Bright and Sunny Urban Getaway,85521952,Gregory,Manhattan,Inwood,40.86858,-73.92042,Entire home/apt,200,2,3,2019-07-15,1.18,1,294,2019-06-30
3423,34749214,Sunny days in the West Village!,17392429,Marie,Manhattan,West Village,40.735009999999996,-74.00835,Entire home/apt,180,30,1,2019-08-14,1.0,1,337,2019-08-14
3424,34778518,"Cozy Studio in Manhattan, Upper East Side",262244457,Marie,Manhattan,Upper East Side,40.77064,-73.95606,Entire home/apt,250,1,12,2019-09-11,3.16,1,268,2019-05-23
3425,34783461,West Village Garden Studio-,5264588,Trey,Manhattan,West Village,40.73526,-74.0002,Entire home/apt,175,2,11,2019-09-06,3.0,1,328,2019-05-27
3426,34783503,Uptown Experience on Central Park,262279497,Britt,Manhattan,East Harlem,40.79614,-73.94838,Entire home/apt,123,1,12,2019-08-27,3.43,1,277,2019-06-01
3427,34785850,♦️Newly Renovated♦️Exceptional Midtown East Home,229486123,Morgan,Manhattan,Midtown,40.760659999999994,-73.96639,Entire home/apt,479,2,12,2019-08-19,3.24,1,300,2019-05-26
3428,34790450,Village: Cozy Spacious Condo.,24064346,Gabriel,Manhattan,West Village,40.73458,-74.00361,Entire home/apt,500,3,19,2019-09-07,4.91,1,281,2019-05-21
3429,34790702,Spacious 3 br/2bath balcony views in heart of NYC,170464089,Allison,Manhattan,Murray Hill,40.7458,-73.97744,Entire home/apt,490,2,12,2019-09-02,3.5,1,235,2019-06-03
3430,34793874,Upper East Side! Studio Near Museum Mile!,256718270,Tara,Manhattan,Upper East Side,40.77932,-73.95343000000001,Entire home/apt,109,30,2,2019-06-01,0.55,1,130,2019-05-28
