,id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,date,year,x,y
7062,15528972,2 Bedroom in Upper West right next to Central Park,99865195,Sam,Manhattan,Upper West Side,Entire home/apt,335,4,66,2019-08-20,1.97,1,298,2016-12-13,2016,-8233426.649585904,4982551.038184946
7063,15529336,Lower East Side Private Room - Elevator Building,94945743,Ryan,Manhattan,Lower East Side,Private room,120,6,3,2018-05-26,0.09,1,0,2016-10-24,2016,-8236425.596667874,4970462.239036452
7064,15536769,Charming and Cozy one bedroom,27443229,Brit,Manhattan,Chinatown,Entire home/apt,140,2,43,2019-01-03,1.24,1,0,2016-11-06,2016,-8237450.8491780795,4970556.234723883
7065,15539709,"NYMT05-1 LUXURY! Studio, Time square/Doorman stu-5",39890192,Laura,Manhattan,Hell's Kitchen,Entire home/apt,150,45,6,2019-03-31,0.2,7,255,2017-03-11,2017,-8236382.182066464,4977602.60961976
7066,15549056,Stay on Madison,53301314,Pascal,Manhattan,East Harlem,Entire home/apt,200,3,66,2019-08-27,2.23,1,170,2017-04-10,2017,-8230839.584619868,4984109.8862750195
7067,15551245,可愛いﾚﾝｶﾞの壁のお部屋/ Manhattan,20915650,Ayami,Manhattan,East Harlem,Private room,65,7,1,2016-12-31,0.03,1,0,2016-12-31,2016,-8231004.337466242,4981892.279109261
7068,15552862,Elegant NYC . Walk to Central Park. New clean safe,100113704,Max,Manhattan,Upper East Side,Entire home/apt,235,4,78,2019-08-26,2.27,1,106,2016-11-16,2016,-8233860.795599997,4977656.990483731
7069,15560258,Tribeca/Chinatown Converted Loft,24297098,Christine,Manhattan,Chinatown,Entire home/apt,100,6,1,2016-11-01,0.03,1,0,2016-11-01,2016,-8237881.65560745,4970845.570870873
7070,15560799,BEAUTIFUL NEW Renovated Apt!!,100197679,Grand,Manhattan,Midtown,Entire home/apt,195,1,2,2018-01-15,0.06,1,320,2016-11-29,2016,-8236220.768804815,4975195.457359605
7071,15563416,Cozy apartment in East Village,8598491,Antonia,Manhattan,East Village,Entire home/apt,175,2,27,2018-09-16,0.77,1,18,2016-10-25,2016,-8234968.424533391,4971532.962142667
7072,15564955,Sleep Cosy in an Elegant Midtown East Apartment,437960,Denise,Manhattan,Midtown,Private room,230,8,4,2018-04-12,0.16,1,87,2017-08-01,2017,-8233907.54978613,4977204.315763728
7073,15568740,"Spacious, comfortable, UES private room",37907767,Lauren,Manhattan,Upper East Side,Private room,110,1,1,2016-12-03,0.03,1,0,2016-12-03,2016,-8233237.406451554,4978078.819900149
7074,15585484,Awesome apartment in the heart of Soho,100421535,Fernanda,Manhattan,SoHo,Entire home/apt,350,5,2,2016-12-31,0.06,1,0,2016-10-31,2016,-8237884.995192173,4971898.709248868
7075,15591309,172 Henry St - Sunny & Big Room (5th Floor),8962305,Cici,Manhattan,Lower East Side,Private room,90,5,10,2018-10-22,0.29,3,0,2016-10-28,2016,-8236479.030023454,4969974.650908689
7076,15615535,Spacious Upper West Side Studio near Central Park,74815132,Kristen,Manhattan,Upper West Side,Entire home/apt,115,5,5,2017-04-09,0.15,1,0,2016-11-27,2016,-8234559.882002178,4981158.579697763
7077,15618546,Sunny Immaculate Spacious 1-bdrm-1 block to C Park,5598880,Debbie,Manhattan,Upper West Side,Entire home/apt,135,5,7,2018-03-19,0.2,1,159,2016-11-13,2016,-8233343.159967808,4982864.258428118
7078,15620833,Only Steps Away from Central Park,95623010,Chad & Noel,Manhattan,Upper West Side,Entire home/apt,185,2,158,2019-08-23,4.67,1,247,2016-12-04,2016,-8235353.589971535,4979387.047884313
7079,15625556,Private Room for 2 in Midtown West ☆,100721907,H,Manhattan,Chelsea,Private room,78,3,95,2019-09-05,2.74,1,21,2016-11-09,2016,-8237261.60604373,4975432.031515822
7080,15631921,"East Village Flat-Clean,Comfy,Close",43227390,Rose,Manhattan,East Village,Private room,110,3,7,2017-07-31,0.21,1,0,2016-12-05,2016,-8235199.96907424,4971446.301178908
7081,15632312,Bright and Sunny 2 Bedroom Apt.,9329143,Janna,Manhattan,East Harlem,Entire home/apt,170,6,3,2018-12-30,0.15,1,0,2018-01-01,2018,-8231181.335456602,4982784.849528116
7082,15633727,Cute 1-bedroom in the East Village,16641743,Shy,Manhattan,East Village,Entire home/apt,140,7,1,2016-11-07,0.03,1,0,2016-11-07,2016,-8235847.8485106565,4972527.414966555
7083,15635167,Co-op Apartment in The Lombardy Hotel- 250 sq. ft.,100829279,Ian,Manhattan,Midtown,Entire home/apt,210,1,218,2019-08-28,6.45,3,202,2016-12-04,2016,-8234467.486824821,4977292.497505572
7084,15640345,TOP LOCATION/EXPOSED BRICK. CNTRL PRK AND MUSEUMS!,76667674,Robin,Manhattan,Upper East Side,Entire home/apt,186,2,113,2019-08-22,3.32,1,114,2016-11-26,2016,-8233462.271822958,4977589.381887812
7085,15647143,Lovely 2 Bedroom with Balcony on UWS,531006,Kaya,Manhattan,Upper West Side,Entire home/apt,180,4,9,2018-07-22,0.34,1,0,2017-07-03,2017,-8234067.849852871,4981473.225598467
7086,15648413,"MUSEUM MILE, CENTRAL PARK & SUBWAY in #1 LOCATION!",80262218,Laila,Manhattan,Upper East Side,Entire home/apt,145,30,5,2019-05-27,0.21,2,244,2017-09-30,2017,-8232743.147912432,4978647.657053499
7087,15657915,Beautiful modern room in SoHo,1475812,Ignani,Manhattan,Nolita,Private room,140,1,67,2019-08-01,1.94,3,9,2016-11-13,2016,-8237042.306646869,4971121.696599786
7088,15663513,Townhouse Suite Overlooking Private Gardens,68094795,Diane And Ward,Manhattan,Upper East Side,Entire home/apt,249,3,58,2019-08-23,1.72,2,288,2016-12-07,2016,-8233374.329425229,4978114.095659324
7089,15663586,Hudson Yards-Chelsea  ️,101131690,Alberto,Manhattan,Hell's Kitchen,Entire home/apt,175,1,26,2019-08-14,1.11,1,0,2017-10-10,2017,-8236975.514952393,4976639.971464152
7090,15663603,Comfy Private Room in Hamilton Heights,101131904,Tarirai,Manhattan,Harlem,Private room,40,2,64,2019-08-07,1.92,1,47,2016-12-17,2016,-8231520.859903522,4987481.379177863
7091,15664037,Flatiron / Gramercy 2 Bed Studio,22067387,Blake,Manhattan,Flatiron District,Entire home/apt,236,1,23,2017-07-24,0.66,1,0,2016-11-07,2016,-8236286.447304382,4973846.653266176
7092,15664673,Big room in the heart of Chelsea.,86408170,Malin,Manhattan,Chelsea,Private room,120,1,1,2016-10-27,0.03,1,0,2016-10-27,2016,-8237447.509593356,4974607.720271396
7093,15671751,"Cozy, Colorful Private Room on the Upper East Side",30653537,Rachel,Manhattan,East Harlem,Private room,60,1,8,2017-05-14,0.24,1,0,2016-12-07,2016,-8231943.873968536,4981329.13416107
7094,15675274,Beautiful Upper East Side Studio,62641421,Tammy,Manhattan,Upper East Side,Entire home/apt,125,2,9,2019-08-09,0.27,1,0,2017-01-03,2017,-8232339.058160853,4979269.447189461
7095,15675520,Chic & Quiet 1 Bedroom with Private Balcony.,100671934,Fannie,Manhattan,Greenwich Village,Entire home/apt,410,30,10,2018-11-14,0.29,1,150,2016-10-30,2016,-8237263.832433548,4972951.961091182
7096,15693063,Cloud Suite,97186572,Olive,Manhattan,West Village,Entire home/apt,300,1,70,2019-09-11,2.03,2,311,2016-11-15,2016,-8238063.106377444,4972727.199081225
7097,15699791,Cozy Winged Bedroom in the East Village,59962617,Jennifer,Manhattan,East Village,Private room,155,1,1,2017-03-21,0.03,1,0,2017-03-21,2017,-8236059.355543165,4972061.757549259
7098,15699803,Cozy Home in Harlem ✨,20414163,Sasha,Manhattan,Harlem,Entire home/apt,133,4,30,2019-08-25,0.88,1,0,2016-11-27,2016,-8231755.744029096,4984506.991143753
7099,15701072,DREAM MIDTOWN RENOVATED STUDIO,101378990,Grand,Manhattan,Midtown,Private room,179,1,4,2017-06-20,0.12,1,337,2016-12-07,2016,-8236199.618101562,4974998.561497477
7100,15701663,Home sweet home in Harlem,26504092,Wangari,Manhattan,Harlem,Entire home/apt,100,3,2,2017-01-05,0.06,1,0,2016-11-27,2016,-8232178.75809411,4984955.592006873
7101,15701672,Hidden gem walking distance to Central Park.,34061867,Aydin,Manhattan,Upper East Side,Private room,100,2,23,2019-08-18,0.66,1,0,2016-11-06,2016,-8233102.709867694,4978591.800775768
7102,15703294,Ultra-modern East Village apartment in luxury bldg,1446988,James,Manhattan,East Village,Entire home/apt,250,4,12,2019-05-05,0.35,1,0,2016-11-18,2016,-8236179.58059322,4973010.7232532045
7103,15704213,Room w/ Private Balcony River View,2134232,Crystal,Manhattan,Tribeca,Private room,95,1,22,2017-08-18,0.63,2,0,2016-11-06,2016,-8238952.5491088815,4971005.664093518
7104,15706724,"Ground floor,Private garden Patio - sleeps 6 - UES",78832142,Rory,Manhattan,Upper East Side,Entire home/apt,218,2,65,2019-09-02,1.87,1,0,2016-11-07,2016,-8232059.646238961,4979726.627839256
7105,15709537,Cozy 1-bedroom apartment in LES,10773304,Lili,Manhattan,Lower East Side,Entire home/apt,160,3,94,2019-07-18,3.07,1,166,2017-03-10,2017,-8235634.115088334,4971104.071320261
7106,15715221,"Safe, Cozy Artist Apt Steps From Central Park",37447483,Riley,Manhattan,Harlem,Private room,70,3,68,2019-09-09,1.99,1,47,2016-11-22,2016,-8232522.735320661,4983036.3132609865
7107,15720448,Private Room in Luxury Building,101550977,Myko,Manhattan,Financial District,Private room,90,5,47,2019-08-31,1.37,2,309,2016-11-16,2016,-8238470.535713747,4968908.503741839
7108,15720449,Luxury Building - Private Room,101550977,Myko,Manhattan,Financial District,Private room,90,4,63,2019-08-25,1.83,2,312,2016-11-18,2016,-8238634.175365212,4969075.907588008
7109,15721376,Views !  - Unique penthouse in UWS,69652097,Michele,Manhattan,Upper West Side,Entire home/apt,175,21,5,2019-06-24,0.17,1,0,2017-05-02,2017,-8234429.638197951,4983078.959799692
7110,15721683,Your home while you explore NYC! Near Central Park,101569412,Agnes,Manhattan,East Harlem,Entire home/apt,100,6,18,2019-08-04,0.53,1,0,2016-12-05,2016,-8231688.952334621,4981295.317091021
7111,15726990,Two-bedroom in the heart of Chelsea,15600805,Nissim,Manhattan,Chelsea,Entire home/apt,265,3,2,2016-11-27,0.06,1,0,2016-11-17,2016,-8237473.113076238,4974030.303006144
7112,15728780,"SOMMwhere in NYC/ a unique, conscious artists loft",148108,Fatima,Manhattan,Lower East Side,Entire home/apt,333,2,42,2019-08-25,1.24,2,79,2016-12-05,2016,-8236469.011269283,4971565.276596968
7113,15729325,Cozy Bedroom in a great location.,101632253,Linnette,Manhattan,East Harlem,Private room,100,3,20,2018-06-10,0.61,1,255,2017-01-10,2017,-8232022.9108070005,4981205.628907298
7114,15732669,Doorman 2 Windows City View Studio GYM W&D 5199,16098958,Jeremy & Laura,Manhattan,Theater District,Entire home/apt,155,30,1,2017-01-02,0.03,92,336,2017-01-02,2017,-8236056.015958439,4977385.089191235
7115,15733438,MASTER BR/ SUITE ( PRIVATE BATHROOM ),2908180,Simone,Manhattan,East Harlem,Private room,125,5,62,2019-09-09,1.98,1,117,2017-02-18,2017,-8231200.259770038,4981386.476417119
7116,15735169,Spacious studio in Upper East Side,85726670,Priscilla,Manhattan,Upper East Side,Entire home/apt,150,3,2,2019-06-09,0.07,1,0,2017-06-25,2017,-8232696.393726299,4978538.884596788
7117,15735305,Wyndham Midtown Condo with Full Kitchen SPECIAL!,96098402,Wynpoints,Manhattan,Midtown,Private room,369,3,8,2017-02-13,0.23,12,365,2016-11-04,2016,-8234470.826409543,4976072.720724285
7118,15742916,Bright and Beautiful 1br Apartment in Little Italy,8881924,Seyhan,Manhattan,Little Italy,Entire home/apt,196,10,6,2019-05-27,0.18,1,236,2017-01-08,2017,-8237404.094991947,4970863.195684403
7119,15745269,Cozy and spacious 1 BR near Columbia University,25851147,Victoria,Manhattan,Harlem,Private room,65,3,55,2019-09-02,1.58,1,19,2016-11-04,2016,-8232403.623465513,4985439.515731751
7120,15745528,2 TwinXL Beds Walk-To TIME SQUARE #ForReal,51830483,Nathan,Manhattan,Hell's Kitchen,Private room,92,1,151,2019-08-20,4.33,2,239,2016-11-01,2016,-8236357.69177849,4977047.0602996005
7121,15756248,Glamorous upper west side Private room,12210788,Moustafa,Manhattan,Upper West Side,Private room,119,1,120,2019-08-11,3.47,1,340,2016-11-10,2016,-8234094.566530663,4982174.598984074
7122,15761285,Beautiful & spacious apartment on Upper East Side,24425145,Alexandra,Manhattan,Upper East Side,Entire home/apt,270,1,3,2018-03-25,0.09,1,0,2016-12-11,2016,-8233407.725272468,4977586.4423942575
7123,15769964,Stunning 1-Bedroom NYC Apartment on the River!,30283594,Kara,Manhattan,Hell's Kitchen,Entire home/apt,275,30,2,2017-09-17,0.08,113,358,2017-08-01,2017,-8237377.378314155,4977255.755016401
7124,15772067,"SOHO,TRIBECA,LOFT,4500sqft.",46990279,Phenix,Manhattan,Tribeca,Entire home/apt,1500,2,4,2017-09-15,0.12,1,364,2016-11-16,2016,-8238204.48213075,4970591.4833396245
7125,15773659,Cozy studio in Chelsea for one or two travellers,6834967,Harry,Manhattan,Chelsea,Entire home/apt,150,6,1,2016-11-21,0.03,1,0,2016-11-21,2016,-8237670.148574943,4974249.218004845
7126,15777411,"NYMT21-6 LUXURY! 1 bedroom,Cozy,Gym,doorman Ap-2",39890192,Laura,Manhattan,Hell's Kitchen,Entire home/apt,160,45,17,2019-05-09,0.5,7,280,2016-12-08,2016,-8236470.124464191,4977568.805451498
7127,15778177,"NYMT03-1 Luxury! 1 bedroom apt,Cozy,Gym,Rooftop 3",39890192,Laura,Manhattan,Hell's Kitchen,Entire home/apt,160,30,16,2019-05-10,0.49,7,329,2017-01-01,2017,-8236496.841141981,4977592.321382254
7128,15781214,Large Cozy Bedroom in Manhattan,102072740,Lindsay,Manhattan,Washington Heights,Private room,75,1,2,2018-05-23,0.06,1,0,2016-11-20,2016,-8231212.504914024,4988530.427659758
7129,15782266,Two BDRM Perfect CHTWN Manhattan!,101978485,Karline,Manhattan,Two Bridges,Entire home/apt,125,1,64,2019-09-12,1.85,1,168,2016-11-09,2016,-8237564.39505869,4969902.689659627
7130,15783766,Cozy easy village apartment in central location,1546439,Isabel,Manhattan,East Village,Private room,50,4,1,2016-11-28,0.03,1,0,2016-11-28,2016,-8236569.198810997,4972404.02093554
7131,15788270,Bright 1 bedroom apartment in the Village,7755859,Pierre,Manhattan,East Village,Entire home/apt,120,5,52,2019-08-26,1.82,1,2,2017-05-11,2017,-8236303.145228001,4972437.80724156
7132,15789384,Private NYC spot,35667639,Chris,Manhattan,Stuyvesant Town,Private room,175,1,6,2017-05-22,0.18,1,180,2016-12-07,2016,-8235578.455342937,4972843.252022722
7133,15789405,Bedroom available in Chic & Modern loft-like apt.,7607175,Rodney,Manhattan,Lower East Side,Private room,75,5,1,2017-12-19,0.05,1,224,2017-12-19,2017,-8235627.435918885,4971246.543239405
7134,15790640,Large 1 Bedroom Three Blocks from Central Park,66823224,Nathan,Manhattan,Upper West Side,Private room,80,1,126,2019-09-10,3.72,1,90,2016-12-01,2016,-8234550.976442914,4981983.444009624
7135,15797693,Clean + Private Bedroom in NYC's Lower East Side,22195599,Christopher,Manhattan,East Village,Private room,67,10,14,2018-07-04,0.45,1,74,2017-03-02,2017,-8235305.722590494,4971165.759937614
7136,15800923,Spacious and peaceful apt in East Village,25495114,Guisela,Manhattan,East Village,Entire home/apt,178,9,22,2018-03-22,0.66,1,0,2016-12-21,2016,-8235606.285215636,4972621.430511878
7137,15801420,Living excellence- deluxe 2 bedroom apt. in NYC!,30283594,Kara,Manhattan,Hell's Kitchen,Entire home/apt,369,30,1,2018-01-21,0.05,113,362,2018-01-21,2018,-8235792.188765259,4977925.959749199
7138,15811924,Huge sunny bedroom 25 mins from midtown!,67214920,Alessandra,Manhattan,Inwood,Private room,59,1,54,2018-12-30,1.55,1,86,2016-11-06,2016,-8228838.060175405,4992957.389630095
7139,15814363,Cute Two Bed - East Village,11921184,Rachel,Manhattan,East Village,Private room,85,2,40,2019-09-01,1.21,1,0,2016-12-27,2016,-8235607.398410543,4971806.169531338
7140,15815905,Ground Floor apt with Backyard @Lower East Side,55149412,Ha,Manhattan,Lower East Side,Entire home/apt,160,1,78,2019-08-12,2.37,2,86,2016-12-31,2016,-8236152.863915431,4970024.58351517
7141,15817291,Cozy Quiet Room in the Big Apple on Broadway!!!,102383709,Mark & Will,Manhattan,Harlem,Private room,69,4,162,2019-08-23,4.7,2,159,2016-11-13,2016,-8231782.460706886,4987172.424272972
7142,15818608,Modern brand new apartment in NYC!,34506361,Haley,Manhattan,Murray Hill,Entire home/apt,400,1,17,2019-06-08,0.5,2,359,2016-12-04,2016,-8234874.916161123,4975074.968375894
7143,15821383,Manhattan low price UWS Columbia big cozy bedroom,70403406,Tiffany,Manhattan,Upper West Side,Private room,75,2,8,2017-08-04,0.24,1,0,2017-01-04,2017,-8234035.567200542,4983265.724422593
7144,15825854,"Beautiful & centrally located, big 1 bedroom apt.",13454974,Michelle,Manhattan,Midtown,Entire home/apt,175,2,11,2018-12-07,0.53,1,77,2018-01-01,2018,-8235462.683072511,4975044.111679998
7145,15827516,Luxury NYC 1 Bed w/Gorgeous Views + Pool,102478101,Robert,Manhattan,Hell's Kitchen,Entire home/apt,289,2,4,2017-01-02,0.12,1,0,2016-12-07,2016,-8237416.340135933,4976958.880773228
7146,15830677,Upper East Side Gem Best Location,61391963,Corporate Housing,Manhattan,Upper East Side,Entire home/apt,117,30,1,2019-05-30,0.28,93,317,2019-05-30,2019,-8232602.885354032,4979635.484008024
7147,15832098,CLEAN QUIET BRAND NEW APT NEAR SUBWAY,4110869,Golden&Mavy,Manhattan,Harlem,Private room,50,30,5,2019-08-09,0.17,3,365,2017-03-30,2017,-8232684.148582312,4986245.6182601405
7148,15832811,Financial District(FIDI) Studio,102518726,Nina,Manhattan,Financial District,Entire home/apt,145,3,2,2017-01-03,0.06,1,0,2016-11-22,2016,-8238361.442612768,4969600.164487008
7149,15833015,Fashion Designer Studio - Entire Apartment,18351549,Calixto,Manhattan,West Village,Entire home/apt,221,30,3,2019-01-02,0.12,1,0,2017-08-19,2017,-8237607.809660098,4973226.677233387
7150,15835247,Sunny bedroom in Alphabet City,7455706,Amanda,Manhattan,East Village,Private room,80,5,13,2019-08-11,0.38,2,0,2016-11-27,2016,-8235236.704506203,4971300.888745268
7151,15851599,"Stunning 1 Br, West Village Luxury w/ great views",48815188,Kevin,Manhattan,Greenwich Village,Entire home/apt,295,365,15,2018-04-24,0.46,1,0,2017-01-02,2017,-8237434.151254461,4973063.609501069
7152,15854348,Stylish & Peaceful Retreat in LES Dream Location!,102731382,Coco And Davis,Manhattan,Chinatown,Entire home/apt,300,7,62,2019-07-31,1.79,1,21,2016-11-07,2016,-8236830.7996143615,4970327.121818799
7153,15857259,5 Star Luxury 2 BR Suite Heart of Manhattan,26556695,Alyssa,Manhattan,Midtown,Entire home/apt,2000,2,3,2019-05-31,0.3,6,362,2018-11-14,2018,-8234761.370280514,4977167.573606224
7154,15857334,5 Star Luxury Suite Heart of Manhattan,26556695,Alyssa,Manhattan,Midtown,Entire home/apt,1020,1,12,2019-05-22,0.36,6,358,2016-12-18,2016,-8234686.786221682,4977067.635636948
7155,15858847,"Classic Brownstone, a Private Studio Apartment",8715723,Jacob,Manhattan,Harlem,Private room,164,1,150,2019-08-23,4.69,5,260,2017-01-27,2017,-8232542.772829004,4984037.8208273845
7156,15858922,"Brownstone Sanctuary, a Private Studio Apartment",8715723,Jacob,Manhattan,Harlem,Private room,164,1,156,2019-08-27,4.89,5,266,2017-01-30,2017,-8232464.849185449,4984336.381146298
7157,15860051,Cozy private room with King sizebed,99937669,Kary,Manhattan,East Village,Private room,70,1,221,2019-09-08,6.38,1,226,2016-11-09,2016,-8235167.68642191,4971898.709248868
7158,15870454,Great Studio In Midtown West,51501835,Jeniffer,Manhattan,Hell's Kitchen,Entire home/apt,125,30,6,2019-05-09,0.18,29,322,2016-12-16,2016,-8237007.797604722,4977465.923920071
7159,15870976,"1 Bedroom, Brand New, Ideal UWS Location",8616101,Chris,Manhattan,Upper West Side,Entire home/apt,265,2,17,2019-08-11,0.51,1,0,2016-12-23,2016,-8235323.533709019,4980160.307722184
7160,15872277,Room in Stuytown Apartment,37712463,Caroline,Manhattan,Gramercy,Private room,100,3,1,2016-11-29,0.03,1,0,2016-11-29,2016,-8235704.246367534,4972990.156456312
7161,15876032,Great Bedroom in a great location. Fun hosts.,59358,V.Stephan,Manhattan,Upper East Side,Private room,65,2,43,2019-07-24,1.25,2,0,2016-11-18,2016,-8231916.0440958375,4980592.536667651
7162,15882274,Quiet&convenient/1B/ UpperWestLuxury/ 2Sub nearby,56551795,Rylee,Manhattan,Upper West Side,Entire home/apt,150,4,1,2017-01-01,0.03,1,0,2017-01-01,2017,-8233789.551125889,4981958.447097391
7163,15895829,Entire JR. One bedroom PRIME West Village,4012934,Risa,Manhattan,West Village,Entire home/apt,125,7,12,2019-04-28,0.36,1,0,2016-12-13,2016,-8237701.318032364,4973006.3160788
7164,15896468,Charming Loft,2089329,Emanuele,Manhattan,East Harlem,Entire home/apt,250,3,6,2019-01-06,0.2,1,0,2017-03-24,2017,-8230920.847848147,4981539.390746463
